codigo_do_usuario,criador,data_recebido,data_de_perda,data_de_ganho,tipo_de_venda,passagem,canal_de_aquisicao,docs_italiano,parente_italiano
319,vendedor loja,2023-08-02,,2022-08-02,retorno,sim,redes sociais,,
380,automacao,2023-03-08,,2022-09-21,retorno,sim,midia organica,nenhum e nao sei por onde comecar,
538,automacao,2023-03-10,,2022-10-21,retorno,sim,redes sociais,,
540,automacao,2023-03-13,,2022-11-29,retorno,sim,redes sociais,,
579,vendedor loja,2023-03-13,,2022-11-29,retorno,sim,midia paga,,tetravo
588,vendedor loja,2023-03-08,,2022-09-21,retorno,sim,midia paga,,
627,automacao,2023-03-13,,2022-12-14,retorno,sim,midia paga,"tenho apenas rg, cartao de imigrante ou passaporte",
829,automacao,2023-03-13,,2023-01-12,retorno,sim,midia paga,"tenho apenas rg, cartao de imigrante ou passaporte",
1025,automacao,2023-01-07,2023-01-06,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
3651,automacao,2023-03-02,2023-02-16,,,sim,parcerias,,
3652,automacao,2023-03-02,2023-02-16,,,nao,parcerias,,
3653,automacao,2023-03-02,2023-02-10,,,nao,parcerias,,
3663,automacao,2023-03-02,2023-02-14,,,nao,parcerias,,
6564,automacao,2023-03-12,2023-03-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6810,automacao,2023-03-14,2023-03-13,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6814,automacao,2023-03-14,2023-03-13,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,
6816,automacao,2023-03-14,2023-03-13,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6904,automacao,2023-03-15,2023-03-14,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6906,automacao,2023-03-15,2023-03-14,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6911,automacao,2023-03-15,2023-03-14,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6964,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6967,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6968,automacao,2023-03-16,2023-03-15,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
6976,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6979,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6980,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6982,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6984,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6985,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
6987,automacao,2023-03-16,2023-03-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7093,automacao,2023-03-17,2023-03-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7097,automacao,2023-03-17,2023-03-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7098,automacao,2023-03-17,2023-03-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7099,automacao,2023-03-17,2023-03-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7102,automacao,2023-03-17,2023-03-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7149,automacao,2023-03-18,2023-03-17,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7152,automacao,2023-03-18,2023-03-17,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7200,automacao,2023-03-19,2023-03-18,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7206,automacao,2023-03-19,2023-03-18,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7263,automacao,2023-03-20,2023-03-19,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7333,automacao,2023-03-21,2023-03-20,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7383,automacao,2023-03-22,2023-03-21,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7462,automacao,2023-03-23,2023-03-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7466,automacao,2023-03-23,2023-03-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7471,automacao,2023-03-23,2023-03-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7559,automacao,2023-03-24,2023-03-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7562,automacao,2023-03-24,2023-03-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7564,automacao,2023-03-24,2023-03-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7574,automacao,2023-03-24,2023-03-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7644,automacao,2023-03-25,2023-03-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7645,automacao,2023-03-25,2023-03-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7646,automacao,2023-03-25,2023-03-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7647,automacao,2023-03-25,2023-03-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7648,automacao,2023-03-25,2023-03-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7711,automacao,2023-03-26,2023-03-25,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7720,automacao,2023-03-26,2023-03-25,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7880,automacao,2023-03-28,2023-03-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7884,automacao,2023-03-28,2023-03-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7885,automacao,2023-03-28,2023-03-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7893,automacao,2023-03-28,2023-03-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7895,automacao,2023-03-28,2023-03-27,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,
7973,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7975,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7978,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7979,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7980,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7982,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
7983,automacao,2023-03-29,2023-03-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8062,automacao,2023-03-30,2023-03-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8065,automacao,2023-03-30,2023-03-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8070,automacao,2023-03-30,2023-03-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8072,automacao,2023-03-30,2023-03-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8076,automacao,2023-03-30,2023-03-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8162,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8163,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8169,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8171,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8173,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8174,automacao,2023-03-31,2023-03-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8249,automacao,2023-04-01,2023-03-31,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8255,automacao,2023-04-01,2023-03-31,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8258,automacao,2023-04-01,2023-03-31,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8297,automacao,2023-04-02,2023-04-01,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8305,automacao,2023-04-02,2023-04-01,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8306,automacao,2023-04-02,2023-04-01,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8369,automacao,2023-04-03,2023-04-02,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8373,automacao,2023-04-03,2023-04-02,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8375,automacao,2023-04-03,2023-04-02,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8427,automacao,2023-12-01,,2023-06-04,retorno,sim,,nenhum e nao sei por onde comecar,
8476,automacao,2023-04-04,2023-04-03,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8641,automacao,2023-04-06,2023-04-05,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8711,automacao,2023-04-07,2023-04-06,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8715,automacao,2023-04-07,2023-04-06,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8786,automacao,2023-04-08,2023-04-07,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8789,automacao,2023-04-08,2023-04-07,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8790,automacao,2023-04-08,2023-04-07,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8794,automacao,2023-04-08,2023-04-07,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8878,automacao,2023-04-09,2023-04-08,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8887,automacao,2023-04-09,2023-04-08,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8980,automacao,2023-04-10,2023-04-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8987,automacao,2023-04-10,2023-04-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
8996,automacao,2023-04-10,2023-04-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9000,automacao,2023-04-10,2023-04-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9139,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9145,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9149,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9151,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9152,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9153,automacao,2023-04-11,2023-04-10,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
9154,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9156,automacao,2023-04-11,2023-04-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9335,automacao,2023-04-12,2023-04-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9341,automacao,2023-04-12,2023-04-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9342,automacao,2023-04-12,2023-04-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9348,automacao,2023-04-12,2023-04-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9485,automacao,2023-04-13,2023-04-12,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9496,automacao,2023-04-13,2023-04-12,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9698,automacao,2023-04-16,2023-04-15,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9751,automacao,2023-04-17,2023-04-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9755,automacao,2023-04-17,2023-04-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9757,automacao,2023-04-17,2023-04-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9760,automacao,2023-04-17,2023-04-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9860,automacao,2023-04-18,2023-04-17,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9862,automacao,2023-04-18,2023-04-17,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
9866,automacao,2023-04-18,2023-04-17,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
9928,automacao,2023-04-19,2023-04-18,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,
9960,automacao,2023-04-20,2023-04-19,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
10069,automacao,2023-04-24,2023-04-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10074,automacao,2023-04-24,2023-04-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10144,automacao,2023-04-25,2023-04-24,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
10209,automacao,2023-04-26,2023-04-25,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10370,automacao,2023-04-28,2023-04-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10477,automacao,2023-04-30,2023-04-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10479,automacao,2023-04-30,2023-04-29,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10532,automacao,2023-05-01,2023-04-30,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,
10535,automacao,2023-05-01,2023-04-30,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,
10641,automacao,2023-05-03,2023-05-02,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10818,automacao,2023-05-05,2023-05-04,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10820,automacao,2023-05-05,2023-05-04,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
10823,automacao,2023-05-05,2023-05-04,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11145,automacao,2023-05-10,2023-05-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11155,automacao,2023-05-10,2023-05-09,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11198,automacao,2023-05-11,2023-05-10,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11243,automacao,2023-05-12,2023-05-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11249,automacao,2023-05-12,2023-05-11,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11299,automacao,2023-05-13,2023-05-12,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11396,automacao,2023-05-15,2023-05-14,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11514,automacao,2023-05-17,2023-05-16,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11516,automacao,2023-05-17,2023-05-16,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
11582,automacao,2023-05-18,2023-05-17,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11621,automacao,2023-05-19,2023-05-18,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11673,automacao,2023-05-20,2023-05-19,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11715,automacao,2023-05-21,2023-05-20,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11719,automacao,2023-05-21,2023-05-20,,retorno,nao,midia paga,nenhum e nao sei por onde comecar,
11753,automacao,2023-05-22,2023-05-21,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11894,automacao,2023-05-24,2023-05-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
11897,automacao,2023-05-24,2023-05-23,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
12234,automacao,2023-05-29,2023-05-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
12742,automacao,2023-05-31,2023-05-30,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
12815,automacao,2023-06-01,2023-05-31,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
12822,automacao,2023-06-01,2023-05-31,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",
13185,automacao,2023-06-07,2023-06-06,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
13186,automacao,2023-06-07,2023-06-06,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13188,automacao,2023-06-07,2023-06-06,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13251,automacao,2023-06-08,2023-06-07,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13294,automacao,2023-06-09,2023-06-08,,1venda - site,nao,parcerias,nenhum e nao sei por onde comecar,
13302,automacao,2023-06-09,2023-06-08,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13357,automacao,2023-06-10,2023-06-09,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
13619,automacao,2023-06-13,2023-06-12,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13629,automacao,2023-06-13,2023-06-12,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13704,automacao,2023-06-14,2023-06-13,,1venda - site,nao,outros,nenhum e nao sei por onde comecar,
13705,automacao,2023-06-14,2023-06-13,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13708,automacao,2023-06-14,2023-06-13,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
13780,automacao,2023-06-15,2023-06-14,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
13781,automacao,2023-06-15,2023-06-14,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
13898,automacao,2023-06-17,2023-06-16,,retorno,nao,redes sociais,"nenhum, mas sei onde obter documentos",
14031,automacao,2023-06-20,2023-06-19,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14039,automacao,2023-06-20,2023-06-19,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14188,automacao,2023-06-22,2023-06-21,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14257,automacao,2023-06-23,2023-06-22,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14265,automacao,2023-06-23,2023-06-22,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
14266,automacao,2023-06-23,2023-06-22,,1venda - site,nao,redes sociais,nenhum e nao sei por onde comecar,
14332,automacao,2023-06-24,2023-06-23,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14384,automacao,2023-06-25,2023-06-24,,1venda - site,nao,midia paga,"nenhum, mas sei onde obter documentos",
14386,automacao,2023-06-25,2023-06-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14394,automacao,2023-06-25,2023-06-24,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14456,automacao,2023-06-26,2023-06-25,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14461,automacao,2023-06-26,2023-06-25,,1venda - site,nao,midia paga,"nenhum, mas meu parente ja tirou a cidadania",
14510,automacao,2023-06-27,2023-06-26,,1venda - site,nao,remarketing,nenhum e nao sei por onde comecar,
14513,automacao,2023-06-27,2023-06-26,,1venda - site,nao,midia organica,nenhum e nao sei por onde comecar,
14595,automacao,2023-06-28,2023-06-27,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14688,automacao,2023-06-29,2023-06-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
14690,automacao,2023-06-29,2023-06-28,,1venda - site,nao,midia paga,nenhum e nao sei por onde comecar,
